Date,User Id,Tweet,Link,User Profile
6/24/2014 4:42:22 PM,PabloTird,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/wjRNP2tmBE",https://twitter.com/PabloTird/status/481356645189300224,https://twitter.com/PabloTird
6/24/2014 4:41:51 PM,Lonardo_pantion,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/ip0rYSxOjd",https://twitter.com/Lonardo_pantion/status/481356514964561921,https://twitter.com/Lonardo_pantion
6/24/2014 4:41:43 PM,JuanPnte,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/DYtgNmI1Y3",https://twitter.com/JuanPnte/status/481356483867586560,https://twitter.com/JuanPnte
6/24/2014 4:41:34 PM,RodrigoVcnt,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/uxU5SmKYAg",https://twitter.com/RodrigoVcnt/status/481356447372943360,https://twitter.com/RodrigoVcnt
6/24/2014 4:40:31 PM,_Ortizhugo_,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/fXlHUlQMvX",https://twitter.com/_Ortizhugo_/status/481356181919629312,https://twitter.com/_Ortizhugo_
6/24/2014 4:40:31 PM,UlisesRya,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/vVtX1FHikb",https://twitter.com/UlisesRya/status/481356181479620608,https://twitter.com/UlisesRya
6/24/2014 4:40:19 PM,SergioQrga,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/UIHUMTLJQc",https://twitter.com/SergioQrga/status/481356130715967490,https://twitter.com/SergioQrga
6/24/2014 4:40:02 PM,LaloRqna,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/JRkwAAo7nj",https://twitter.com/LaloRqna/status/481356060595605504,https://twitter.com/LaloRqna
6/24/2014 4:39:48 PM,PaulHerrera__,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/Kvhy63583P",https://twitter.com/PaulHerrera__/status/481356002483130369,https://twitter.com/PaulHerrera__
6/24/2014 4:39:40 PM,Becerra_LErnest,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/z4NQxjiRyx",https://twitter.com/Becerra_LErnest/status/481355969138806784,https://twitter.com/Becerra_LErnest
